, U(m/s), V(m/s),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,首要污染物,指数类别,城市,degree,direction
192,1.7,2.13,50.925,49.92,21.48,23.25,18.0,31.37,50.925,PM2.5_IAQI,良,西安市,0.6735948109202545,south
193,0.61,1.14,57.9875,53.93,28.01,31.9125,21.0,29.33,57.9875,PM2.5_IAQI,良,西安市,0.49132220256724624,south
194,0.15,1.29,53.025000000000006,50.645,24.24,30.125,18.5,28.08,53.025000000000006,PM2.5_IAQI,良,西安市,0.11575921772081071,south
195,1.48,1.21,50.8625,48.22,21.5,29.2625,17.25,27.38,50.8625,PM2.5_IAQI,良,西安市,0.885434868871623,south
196,0.54,0.25,78.875,69.69,32.39,38.925,31.75,29.375,78.875,PM2.5_IAQI,良,西安市,1.1372148428431348,south
197,-0.19,0.62,103.4625,85.14500000000001,43.72,61.7,44.0,27.24,103.4625,PM2.5_IAQI,轻度污染,西安市,0.29736514522392365,north
198,-0.14,0.45,118.825,95.375,52.995000000000005,83.6,53.5,24.965,118.825,PM2.5_IAQI,轻度污染,西安市,0.3016190462662397,north
199,0.14,0.76,131.23749999999998,104.15,60.535,100.165,59.25,22.18,131.23749999999998,PM2.5_IAQI,轻度污染,西安市,0.18216831047276347,south
200,0.32,1.41,131.85,106.17,66.455,104.255,59.25,20.59,131.85,PM2.5_IAQI,轻度污染,西安市,0.22317004075783917,south
201,0.82,1.8,112.2875,94.92,62.63,104.555,48.0,21.745,112.2875,PM2.5_IAQI,轻度污染,西安市,0.4274643130152254,south
202,1.1,1.7,99.7875,87.2,50.915,101.1,41.25,22.305,101.1,NO2_IAQI,轻度污染,西安市,0.5743048301747018,south
203,0.91,1.92,81.05000000000001,73.66,31.73,78.5125,32.75,24.085,81.05000000000001,PM2.5_IAQI,良,西安市,0.44259808686375973,south
204,1.12,2.02,68.01249999999999,63.87,20.93,56.475,26.75,25.92,68.01249999999999,PM2.5_IAQI,良,西安市,0.5062574616974541,south
205,2.84,-0.14,68.3625,62.895,18.12,50.5875,26.75,25.74,68.3625,PM2.5_IAQI,良,西安市,1.521540424810573,south
206,-2.01,0.11,141.2375,107.18,48.16,78.0,65.75,21.525,141.2375,PM2.5_IAQI,轻度污染,西安市,1.5161244953757465,north
207,-1.97,-0.53,148.4375,112.44,52.4,85.05000000000001,74.75,18.96,148.4375,PM2.5_IAQI,轻度污染,西安市,1.3079836449936335,north
208,-1.46,-0.85,161.85714285714286,119.305,57.975,90.3875,84.25,16.33,161.85714285714286,PM2.5_IAQI,中度污染,西安市,1.0435740298452698,north
209,-0.55,-0.75,190.95714285714288,135.03,69.72,95.2,97.25,13.885,190.95714285714288,PM2.5_IAQI,中度污染,西安市,0.6327488350021832,north
210,0.06,-0.74,214.03,151.05,83.42,98.2,101.85,11.665,214.03,PM2.5_IAQI,重度污染,西安市,0.0809040991552306,south
211,0.65,0.29,217.89,156.18,86.72,100.965,101.35,12.36,217.89,PM2.5_IAQI,重度污染,西安市,1.1511454646597927,south
212,1.27,0.99,181.2,136.485,70.78999999999999,107.9,82.75,16.145,181.2,PM2.5_IAQI,中度污染,西安市,0.9086638337563475,south
213,1.07,1.69,129.5375,105.9,51.755,109.89,56.00000000000001,20.645,129.5375,PM2.5_IAQI,轻度污染,西安市,0.5644286080854739,south
214,-0.06,2.77,80.8875,72.62,25.03,73.975,33.5,25.295,80.8875,PM2.5_IAQI,良,西安市,0.021657263164513964,north
215,1.06,1.19,80.1375,70.295,20.69,60.675,32.25,26.025,80.1375,PM2.5_IAQI,良,西安市,0.7276845497884827,south
216,3.03,-1.39,78.7125,67.53999999999999,18.78,51.925,31.5,26.06,78.7125,PM2.5_IAQI,良,西安市,1.140693177355769,south
217,-1.02,-1.82,216.78,144.62,78.99000000000001,100.77,103.2,9.16,216.78,PM2.5_IAQI,重度污染,西安市,0.5108228819578229,north
218,-0.14,-0.33,215.25,149.70499999999998,80.24000000000001,104.015,101.25,12.535,215.25,PM2.5_IAQI,重度污染,西安市,0.40122879900484876,north
219,0.05,1.29,145.96249999999998,114.235,56.9,113.485,67.75,19.08,145.96249999999998,PM2.5_IAQI,轻度污染,西安市,0.038740297663479355,south
220,-0.31,2.94,103.475,85.86500000000001,38.21,98.1375,44.25,22.395,103.475,PM2.5_IAQI,轻度污染,西安市,0.10505399255274642,north
221,-0.01,2.58,96.075,78.755,29.29,77.4125,40.0,24.575,96.075,PM2.5_IAQI,良,西安市,0.0038759495826870627,north
222,-1.56,-1.53,202.13,130.47,70.505,94.2875,101.1,12.425,202.13,PM2.5_IAQI,重度污染,西安市,0.7951065962315572,north
223,-0.67,0.47,176.32857142857145,123.13,64.38,107.38,86.0,17.105,176.32857142857145,PM2.5_IAQI,中度污染,西安市,0.9590693617390222,north
224,-0.13,1.82,133.4,100.76,52.685,107.665,62.25000000000001,20.26,133.4,PM2.5_IAQI,轻度污染,西安市,0.07130746478529032,north
225,-2.71,-2.41,162.42857142857144,107.67,55.105,80.3,91.75,16.185,162.42857142857144,PM2.5_IAQI,中度污染,西安市,0.84392499596375,north
226,-1.96,-1.3,167.11428571428573,111.275,59.795,89.925,90.0,17.43,167.11428571428573,PM2.5_IAQI,中度污染,西安市,0.9851522094403643,north
227,-1.18,-0.7,156.2857142857143,106.015,59.425,90.125,81.25,18.315,156.2857142857143,PM2.5_IAQI,中度污染,西安市,1.0353767848582707,north
228,-2.86,-2.1,139.0,95.745,53.88,71.5,83.25,17.685,139.0,PM2.5_IAQI,轻度污染,西安市,0.9374414312608568,north
229,-2.63,-1.94,138.5,96.365,58.635,73.7,82.0,16.765,138.5,PM2.5_IAQI,轻度污染,西安市,0.9352509864983987,north
230,-0.09,0.16,28.38571428571429,26.76,12.42,7.0,13.5,26.935,28.38571428571429,PM2.5_IAQI,优,西安市,0.5123894603107377,north
231,0.32,-0.08,27.814285714285717,27.19,12.97,8.2125,15.25,26.23,27.814285714285717,PM2.5_IAQI,优,西安市,1.3258176636680326,south
232,-0.91,-0.73,27.92857142857143,28.55,14.3,9.85,17.25,25.765,28.55,PM10_IAQI,优,西安市,0.8947166972853484,north
233,-1.58,-0.2,28.67142857142857,30.44,15.17,11.7875,19.5,24.325,30.44,PM10_IAQI,优,西安市,1.4448837011090985,north
234,0.48,2.3,30.285714285714285,29.33,13.2,7.7875,15.75,25.635,30.285714285714285,PM2.5_IAQI,优,西安市,0.20574261139803554,south
235,-0.57,1.05,29.15714285714286,29.92,15.11,10.05,18.5,24.705,29.92,PM10_IAQI,优,西安市,0.4973427163468224,north
236,-2.14,-0.39,31.17142857142857,34.78,18.53,14.8,24.75,23.28,34.78,PM10_IAQI,优,西安市,1.3905316428150654,north
237,-2.39,-0.6,33.3,39.32,21.43,18.9125,30.0,22.025,39.32,PM10_IAQI,优,西安市,1.3248334120173604,north
238,-2.59,0.0,34.07142857142858,41.48,22.36,20.5875,31.25,21.58,41.48,PM10_IAQI,优,西安市,1.5707963267948966,north
239,-2.49,-1.04,37.142857142857146,47.21,24.74,23.8625,35.0,20.93,47.21,PM10_IAQI,优,西安市,1.1751500191622235,north
240,-2.24,-2.09,39.42857142857143,50.61,26.32,26.2875,37.75,20.495,50.61,PM10_IAQI,良,西安市,0.8200263480736291,north
241,-1.05,-1.37,37.92857142857143,48.66,24.3,23.7125,34.0,21.115,48.66,PM10_IAQI,优,西安市,0.6539294677105792,north
242,-3.12,0.08,44.12857142857143,53.455,32.14,26.1875,45.5,20.485,53.455,PM10_IAQI,良,西安市,1.545160918273219,north
243,-3.31,-0.8,46.01428571428572,55.555,34.55,30.012500000000003,49.0,19.79,55.555,PM10_IAQI,良,西安市,1.3336522612005903,north
244,-3.71,-0.46,47.02857142857143,56.785,35.53,32.5875,51.0,19.33,56.785,PM10_IAQI,良,西安市,1.447436686929379,north
245,-3.24,-1.17,50.05,59.43,36.15,35.5625,54.5,18.19,59.43,PM10_IAQI,良,西安市,1.2242574623609548,north
246,-2.46,-1.83,51.7625,60.91,37.23,36.6875,56.49999999999999,18.08,60.91,PM10_IAQI,良,西安市,0.9312090923415627,north
247,-1.96,-1.46,51.425,60.095,35.67,36.1375,53.0,19.285,60.095,PM10_IAQI,良,西安市,0.9305685287331226,north
248,-1.25,-1.18,46.71428571428572,55.53,27.83,29.5,42.25,19.615,55.53,PM10_IAQI,良,西安市,0.8141967836378995,north
249,-0.21,-1.32,38.25714285714286,46.91,22.31,20.262500000000003,30.5,21.155,46.91,PM10_IAQI,优,西安市,0.15776873759595397,north
250,0.65,-1.17,34.214285714285715,40.46,21.21,17.075,26.5,22.245,40.46,PM10_IAQI,优,西安市,0.507098504392337,south
251,0.51,-1.57,29.957142857142856,33.62,19.32,15.1375,23.0,22.66,33.62,PM10_IAQI,优,西安市,0.3140878691271029,south
252,-5.39,0.86,49.34285714285714,57.68,35.08,32.0125,51.5,18.05,57.68,PM10_IAQI,良,西安市,1.4125752493992159,north
253,-4.54,-0.11,51.8625,60.375,38.35,35.825,56.25,17.215,60.375,PM10_IAQI,良,西安市,1.5465719914462883,north
254,-4.33,-0.41,52.2625,61.17,40.82,37.7375,58.75,17.095,61.17,PM10_IAQI,良,西安市,1.4763895795262583,north
255,-3.71,-1.13,53.0625,61.995,43.21,39.3,60.5,17.18,61.995,PM10_IAQI,良,西安市,1.2751409894399661,north
256,-3.21,-2.08,54.087500000000006,62.745,43.26,39.975,61.25,17.56,62.745,PM10_IAQI,良,西安市,0.9958459189177568,north
257,-2.99,-2.3,51.2625,59.705,38.18,39.1125,54.0,18.76,59.705,PM10_IAQI,良,西安市,0.9151007005533606,north
258,-2.23,-2.29,46.44285714285714,55.015,32.88,32.6875,44.25,19.625,55.015,PM10_IAQI,良,西安市,0.7721246067132737,north
259,-0.9,-2.06,40.65714285714286,49.48,27.68,25.0875,34.25,20.77,49.48,PM10_IAQI,优,西安市,0.4119010172909708,north
260,-0.52,-2.05,35.55714285714286,41.12,24.72,20.6875,28.000000000000004,21.835,41.12,PM10_IAQI,优,西安市,0.24841901652589987,north
261,-0.48,-1.89,31.057142857142857,34.65,21.53,17.0375,24.25,22.57,34.65,PM10_IAQI,优,西安市,0.24870998909352285,north
262,-0.03,-1.77,28.214285714285715,30.1,18.99,14.45,20.25,23.145,30.1,PM10_IAQI,优,西安市,0.01694752980640491,north
263,-3.61,-2.37,43.77142857142857,53.23,40.39,40.25,48.75,19.595,53.23,PM10_IAQI,良,西安市,0.9898584740459655,north
264,-3.43,-2.94,44.285714285714285,52.745000000000005,37.63,34.35,44.0,19.1,52.745000000000005,PM10_IAQI,良,西安市,0.8621700546672264,north
265,-3.2,-3.0,39.51428571428571,46.6,31.93,27.3,34.0,20.15,46.6,PM10_IAQI,优,西安市,0.8176450458327023,north
266,-2.95,-3.59,36.85714285714286,41.34,28.11,23.8125,28.25,20.03,41.34,PM10_IAQI,优,西安市,0.6878494350473565,north
267,-2.62,-2.77,33.84285714285715,36.6,25.11,21.25,24.25,20.445,36.6,PM10_IAQI,优,西安市,0.7575760308465055,north
268,-4.94,-2.68,47.32857142857144,54.315,44.43,35.7375,50.24999999999999,17.515,54.315,PM10_IAQI,良,西安市,1.0737216829999585,north
269,-4.95,-2.92,42.04285714285714,49.01,37.25,30.2375,37.0,18.69,49.01,PM10_IAQI,优,西安市,1.037837147680688,north
270,-4.37,-3.26,38.81428571428572,42.96,33.63,26.9375,29.25,19.225,42.96,PM10_IAQI,优,西安市,0.929863077361195,north
271,-5.11,-1.67,46.00000000000001,52.82,43.09,31.375,48.0,17.84,52.82,PM10_IAQI,良,西安市,1.2549280574936312,north
272,-5.23,-1.67,45.0,50.92,41.79,30.5875,39.25,18.31,50.92,PM10_IAQI,良,西安市,1.2617179051051164,north
273,-5.27,-1.75,43.72857142857143,48.31,40.85,30.3625,32.75,18.56,48.31,PM10_IAQI,优,西安市,1.2501847240697763,north
274,-4.64,-0.98,46.51428571428572,51.775,45.19,30.5,40.5,17.935,51.775,PM10_IAQI,良,西安市,1.3626484931539147,north
275,-4.94,-0.69,45.84285714285715,50.365,47.54,32.0125,34.5,18.23,50.365,PM10_IAQI,良,西安市,1.4320180599239076,north
276,3.75,-0.09,24.17142857142857,22.65,6.1,5.375,8.25,30.535,30.535,O3_IAQI,优,西安市,1.5468009332030268,south
277,2.31,-0.12,31.800000000000004,32.33,7.71,7.3,10.5,28.02,32.33,PM10_IAQI,优,西安市,1.5188949283367237,south
278,-0.27,-1.18,42.72857142857143,46.14,9.85,9.8,14.249999999999998,26.745,46.14,PM10_IAQI,优,西安市,0.22494126505117099,north
279,0.06,-1.34,41.54285714285714,45.77,9.39,9.575,14.000000000000002,26.755,45.77,PM10_IAQI,优,西安市,0.0447462314546156,south
280,5.88,0.35,25.32857142857143,24.19,6.48,5.9,8.75,29.08,29.08,O3_IAQI,优,西安市,1.5113426674862398,south
281,1.98,-1.37,43.04285714285714,50.59,11.46,11.3,15.0,25.37,50.59,PM10_IAQI,良,西安市,0.9655143372054245,south
282,-0.87,-1.29,57.9125,61.665,15.05,15.0625,20.5,24.93,61.665,PM10_IAQI,良,西安市,0.5933501461567182,north
283,-0.73,-1.11,61.675,67.19,16.22,16.525000000000002,22.25,24.97,67.19,PM10_IAQI,良,西安市,0.5817396374199001,north
284,-0.13,-1.4,63.125,70.19,16.82,17.3625,22.75,24.765,70.19,PM10_IAQI,良,西安市,0.09259162980755102,north
285,0.01,-2.27,63.3625,72.495,17.68,18.7875,23.25,24.305,72.495,PM10_IAQI,良,西安市,0.004405257846810861,south
286,0.02,-3.15,54.3625,65.85,16.24,17.375,19.75,24.1,65.85,PM10_IAQI,良,西安市,0.006349121033976216,south
287,1.04,-3.05,42.6,55.685,13.09,13.3125,15.25,25.17,55.685,PM10_IAQI,良,西安市,0.32861992622558417,south
288,-0.24,-0.74,97.4375,92.615,24.64,24.0625,35.75,22.795,97.4375,PM2.5_IAQI,良,西安市,0.3136206522166983,north
289,-0.45,-0.14,107.125,102.445,26.53,24.7375,40.25,22.26,107.125,PM2.5_IAQI,轻度污染,西安市,1.269177280528657,north
290,-0.22,0.08,108.9375,107.03,28.07,24.6875,42.0,21.74,108.9375,PM2.5_IAQI,轻度污染,西安市,1.2220253232109897,north
291,-0.13,-0.16,111.0375,111.77,32.25,27.4,44.75,19.95,111.77,PM10_IAQI,轻度污染,西安市,0.6823165548747481,north
292,-0.04,-0.24,107.725,111.29,38.22,31.1875,46.0,18.35,111.29,PM10_IAQI,轻度污染,西安市,0.16514867741462685,north
293,0.84,-0.15,101.675,107.155,42.17,36.55,46.0,17.795,107.155,PM10_IAQI,轻度污染,西安市,1.39408747072486,south
294,1.92,-0.51,85.375,92.355,35.47,36.025,41.25,18.285,92.355,PM10_IAQI,良,西安市,1.3111666973866392,south
295,2.37,-0.61,65.3375,74.36,26.97,27.1,33.25,20.15,74.36,PM10_IAQI,良,西安市,1.318880213023378,south
296,2.67,-0.8,55.3125,65.78999999999999,22.89,22.6,29.5,21.365,65.78999999999999,PM10_IAQI,良,西安市,1.2796831749151865,south
297,4.43,-3.1,46.21428571428572,57.86,19.15,19.3,24.0,23.395,57.86,PM10_IAQI,良,西安市,0.9602218775560437,south
298,0.11,0.42,110.0125,101.995,27.82,27.55,42.5,20.185,110.0125,PM2.5_IAQI,轻度污染,西安市,0.2561513825656035,south
299,0.02,0.49,125.8375,113.54,31.43,28.1,50.5,19.39,125.8375,PM2.5_IAQI,轻度污染,西安市,0.04079368286786541,south
300,0.01,0.61,131.625,119.34,34.05,27.85,54.25,19.0,131.625,PM2.5_IAQI,轻度污染,西安市,0.016391974308005267,south
301,0.2,0.7,136.2625,125.26,40.38,31.2125,58.5,17.52,136.2625,PM2.5_IAQI,轻度污染,西安市,0.2782996590051114,south
302,0.21,1.1,135.1875,127.04,50.295,38.9125,62.0,15.34,135.1875,PM2.5_IAQI,轻度污染,西安市,0.18863921622450308,south
303,0.74,1.3,124.4625,120.28,53.395,53.3,61.75000000000001,14.115,124.4625,PM2.5_IAQI,轻度污染,西安市,0.5174877409741085,south
304,1.78,0.63,104.7375,104.385,50.515,53.85,55.75,14.645,104.7375,PM2.5_IAQI,轻度污染,西安市,1.2306223964703225,south
305,2.15,0.34,85.3125,89.065,42.89,45.9,48.25,15.8,89.065,PM10_IAQI,良,西安市,1.4139556153297224,south
306,1.53,0.49,66.6875,75.6,33.93,35.5875,40.0,18.07,75.6,PM10_IAQI,良,西安市,1.2608562468525695,south
307,2.48,-1.53,55.95,66.66499999999999,28.14,27.0125,33.25,20.19,66.66499999999999,PM10_IAQI,良,西安市,1.018017244020397,south
308,5.13,-4.63,48.95714285714286,59.405,23.35,22.6375,26.25,22.215,59.405,PM10_IAQI,良,西安市,0.836582925392677,south
309,0.13,0.39,135.425,114.885,56.77,75.2625,67.25,12.525,135.425,PM2.5_IAQI,轻度污染,西安市,0.3217505543966422,south
310,0.36,0.22,121.25,109.2,58.08,75.94999999999999,66.0,11.99,121.25,PM2.5_IAQI,轻度污染,西安市,1.0222469243443686,south
311,0.63,-0.15,95.2875,92.77,53.57,65.6625,56.75,13.39,95.2875,PM2.5_IAQI,良,西安市,1.3370531459259951,south
312,0.64,0.32,78.8875,83.125,48.77,53.5875,49.75,14.24,83.125,PM10_IAQI,良,西安市,1.1071487177940906,south
313,1.55,0.24,69.475,77.03999999999999,42.08,46.4875,44.5,15.425,77.03999999999999,PM10_IAQI,良,西安市,1.4171775367547312,south
314,-0.32,-0.36,139.2125,114.895,68.37,71.1125,71.5,10.445,139.2125,PM2.5_IAQI,轻度污染,西安市,0.7266423406817256,north
315,-0.3,-0.12,111.5875,100.285,62.47,71.6625,63.5,11.25,111.5875,PM2.5_IAQI,轻度污染,西安市,1.1902899496825317,north
316,0.17,0.48,90.02499999999999,88.52000000000001,57.325,66.4,55.75,12.06,90.02499999999999,PM2.5_IAQI,良,西安市,0.34038193864190697,south
317,-0.49,-0.68,113.7,95.605,53.89,55.8,55.00000000000001,13.62,113.7,PM2.5_IAQI,轻度污染,西安市,0.6244103496266408,north
318,-0.48,-0.24,103.5875,91.645,55.52,59.4875,54.75,12.92,103.5875,PM2.5_IAQI,轻度污染,西安市,1.1071487177940906,north
319,-0.24,0.21,89.97500000000001,85.78,55.305,61.2625,52.75,12.67,89.97500000000001,PM2.5_IAQI,良,西安市,0.851966327173272,north
320,-0.91,-0.93,79.4125,74.64,47.97,32.525,41.0,16.5,79.4125,PM2.5_IAQI,良,西安市,0.7745290262201782,north
321,-0.58,-0.76,74.4125,73.205,50.535,38.9125,41.5,15.575,74.4125,PM2.5_IAQI,良,西安市,0.6518691143055768,north
322,5.24,2.23,109.575,74.62,23.47,13.6375,23.5,28.745,109.575,PM2.5_IAQI,轻度污染,西安市,1.1684408504966257,south
323,8.8,6.47,115.45,77.89,25.63,16.8625,25.5,29.16,115.45,PM2.5_IAQI,轻度污染,西安市,0.9368169957853144,south
324,6.04,9.34,124.85,83.215,28.39,24.2,28.000000000000004,28.84,124.85,PM2.5_IAQI,轻度污染,西安市,0.5740384240003809,south
325,4.56,9.69,128.11249999999998,85.49000000000001,29.17,29.0375,28.5,29.74,128.11249999999998,PM2.5_IAQI,轻度污染,西安市,0.4398425828157362,south
326,8.2,8.1,106.4125,73.025,23.22,11.8625,23.25,29.6,106.4125,PM2.5_IAQI,轻度污染,西安市,0.7915330557553243,south
327,8.75,5.3,113.0,76.97999999999999,26.26,17.375,25.75,28.49,113.0,PM2.5_IAQI,轻度污染,西安市,1.0261857362271043,south
328,5.37,6.69,126.925,85.10499999999999,33.02,29.5625,30.0,27.35,126.925,PM2.5_IAQI,轻度污染,西安市,0.6763793896924163,south
329,5.58,10.07,127.95,85.97,32.42,31.825000000000003,29.5,28.5,127.95,PM2.5_IAQI,轻度污染,西安市,0.5060017360815776,south
330,5.39,7.95,133.3375,90.135,34.24,41.2375,31.25,27.28,133.3375,PM2.5_IAQI,轻度污染,西安市,0.5957991536261251,south
331,1.53,6.35,151.97142857142856,102.165,44.36,65.46249999999999,38.5,24.42,151.97142857142856,PM2.5_IAQI,中度污染,西安市,0.23643820980504776,south
332,-0.4,8.41,158.7142857142857,106.525,44.05,70.4125,39.25,25.27,158.7142857142857,PM2.5_IAQI,中度污染,西安市,0.04752660929365273,north
333,1.86,9.05,161.29999999999998,108.785,40.38,72.575,37.75,25.035,161.29999999999998,PM2.5_IAQI,中度污染,西安市,0.20270223896808615,south
334,0.67,-0.58,212.94,133.365,65.88499999999999,94.9125,62.74999999999999,20.03,212.94,PM2.5_IAQI,重度污染,西安市,0.8572741329537833,south
335,0.67,1.22,219.72,137.93,69.21000000000001,103.455,71.25,18.705,219.72,PM2.5_IAQI,重度污染,西安市,0.5022136863021766,south
336,0.48,0.91,231.96,147.9,77.33,108.915,78.75,16.915,231.96,PM2.5_IAQI,重度污染,西安市,0.4853833158425988,south
337,0.45,2.21,246.61,159.44,90.7,107.475,82.75,14.84,246.61,PM2.5_IAQI,重度污染,西安市,0.20087380669253482,south
338,0.78,5.05,232.71,151.225,88.93,113.675,73.75,16.19,232.71,PM2.5_IAQI,重度污染,西安市,0.153244477856317,south
339,1.68,5.48,221.42,145.035,85.485,117.675,63.0,18.04,221.42,PM2.5_IAQI,重度污染,西安市,0.29747276468110606,south
340,2.49,6.87,220.82,147.325,70.755,114.625,60.0,18.765,220.82,PM2.5_IAQI,重度污染,西安市,0.3477187416081986,south
341,1.68,9.29,203.08,133.595,55.745000000000005,104.2,49.0,22.135,203.08,PM2.5_IAQI,重度污染,西安市,0.17890608179077322,south
342,0.38,9.81,192.15714285714284,125.94,49.44,97.6375,43.75,24.185,192.15714285714284,PM2.5_IAQI,中度污染,西安市,0.038716626970169164,south
343,-0.07,6.16,201.94,129.89,46.54,99.7125,46.5,23.185,201.94,PM2.5_IAQI,重度污染,西安市,0.011363147264290729,north
344,-3.08,-0.82,282.28,184.87,83.295,105.145,102.05,11.485,282.28,PM2.5_IAQI,重度污染,西安市,1.310598138744217,north
345,-3.28,-2.09,281.3,183.16,88.955,104.7,102.9,11.365,281.3,PM2.5_IAQI,重度污染,西安市,1.0034755100503272,north
346,-3.52,-2.15,283.3,184.035,95.65,102.31,103.75,10.495,283.3,PM2.5_IAQI,重度污染,西安市,1.0224767829772587,north
347,-2.39,-2.04,292.17,190.32,102.5846153846154,91.6875,104.9,8.895,292.17,PM2.5_IAQI,重度污染,西安市,0.8642411597487055,north
348,-1.17,-2.0,306.05,205.8428571428571,107.10307692307693,79.6875,105.9,7.435,306.05,PM2.5_IAQI,严重污染,西安市,0.529317069719056,north
349,-0.07,-1.23,312.89,232.94285714285715,106.70153846153846,89.4125,104.95,8.31,312.89,PM2.5_IAQI,严重污染,西安市,0.05684924733283777,north
350,1.45,0.57,292.47,207.8428571428572,94.935,113.87,100.7,12.95,292.47,PM2.5_IAQI,重度污染,西安市,1.1962493546992337,south
351,1.05,4.88,243.56,167.275,68.53999999999999,124.135,70.75,18.33,243.56,PM2.5_IAQI,重度污染,西安市,0.21193284610793423,south
352,-1.35,7.5,211.4,140.65,55.48,107.275,53.25,22.46,211.4,PM2.5_IAQI,重度污染,西安市,0.17809293823119757,north
353,-2.4,6.58,206.26,133.67000000000002,50.925,102.825,48.75,23.54,206.26,PM2.5_IAQI,重度污染,西安市,0.3497468510418956,north
354,-0.85,3.86,221.96,144.51,50.57,103.845,54.25,21.76,221.96,PM2.5_IAQI,重度污染,西安市,0.21674798226533554,north
355,-2.7,-3.84,293.38,197.315,100.8876923076923,104.6,104.8,9.935,293.38,PM2.5_IAQI,重度污染,西安市,0.6128202021652414,north
356,-2.12,-3.18,301.03,227.25714285714284,91.875,110.735,103.7,12.255,301.03,PM2.5_IAQI,严重污染,西安市,0.5880026035475675,north
357,-1.69,1.28,264.01,183.1,70.66499999999999,128.435,85.75,16.47,264.01,PM2.5_IAQI,重度污染,西安市,0.9225782718532065,north
358,-2.06,4.64,237.56,161.305,61.04,116.28,68.75,19.285,237.56,PM2.5_IAQI,重度污染,西安市,0.4178243296005625,north
359,-2.17,7.06,226.48,150.20499999999998,56.23,110.9,62.0,20.695,226.48,PM2.5_IAQI,重度污染,西安市,0.2982003052761233,north
360,-4.88,-4.63,294.61,206.92857142857147,87.445,107.455,105.1,11.99,294.61,PM2.5_IAQI,重度污染,西安市,0.8116802280773057,north
