, TEMP(K), RH(%), PSFC(Pa),PM2.5_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,指数类别,城市
916,7.300000000000011,31.27,97.89816,239.73,151.405,71.86,87.1875,101.75,15.83,239.73,重度污染,西安市
917,7.759999999999991,31.23,97.80458999999999,228.94,142.92000000000002,71.78999999999999,85.5,100.3,15.96,228.94,重度污染,西安市
918,7.4599999999999795,29.45,97.4466,232.9,147.725,71.485,78.6125,101.8,16.18,232.9,重度污染,西安市
919,7.230000000000018,30.97,97.90228,225.13,142.925,74.50999999999999,76.5375,101.25,15.56,225.13,重度污染,西安市
920,0.20999999999997954,66.61,76.91587,81.5375,59.525,13.0,6.262499999999999,17.75,31.16,81.5375,良,西安市
921,1.6800000000000068,65.31,79.7614,98.6375,68.305,15.46,9.4,22.0,29.745,98.6375,良,西安市
922,2.3500000000000227,68.92,82.47552,109.5625,74.845,18.25,12.2125,25.0,28.55,109.5625,轻度污染,西安市
923,1.1899999999999977,72.3,80.97677,110.4125,76.43,17.86,13.3875,25.0,28.125,110.4125,轻度污染,西安市
924,-1.6800000000000068,64.07,74.38736,77.025,57.63,12.77,6.1,16.75,30.25,77.025,良,西安市
925,2.0500000000000114,56.38,79.60402,92.675,66.03,15.45,9.3875,20.5,29.045,92.675,良,西安市
926,4.0,59.39,84.38998,109.6,75.925,19.22,13.6375,24.75,28.21,109.6,轻度污染,西安市
927,3.8700000000000045,61.62,84.4872,112.8,78.765,19.76,14.8125,25.5,27.515,112.8,轻度污染,西安市
928,3.9700000000000273,62.06,84.62299,126.675,87.595,19.96,19.3,29.25,25.815,126.675,轻度污染,西安市
929,4.1200000000000045,65.92,85.52868,149.475,101.345,20.73,26.175,35.75,23.7,149.475,轻度污染,西安市
930,2.8700000000000045,71.5,83.89186,161.9857142857143,108.205,21.44,31.3375,38.75,22.865,161.9857142857143,中度污染,西安市
931,2.160000000000025,74.52,82.69227000000001,172.92857142857144,113.875,22.38,36.5875,41.5,21.81,172.92857142857144,中度污染,西安市
932,6.1299999999999955,52.76,88.34593,138.925,90.78,26.94,25.5875,30.25,26.78,138.925,轻度污染,西安市
933,7.25,53.41,90.96338,170.61428571428573,107.545,33.43,39.0125,36.75,24.875,170.61428571428573,中度污染,西安市
934,7.350000000000023,54.65,91.20128,193.5285714285714,119.65,37.6,47.4375,43.25,23.33,193.5285714285714,中度污染,西安市
935,8.089999999999975,54.28,91.79109,212.96,136.17000000000002,37.74,52.975,50.24999999999999,20.4,212.96,重度污染,西安市
936,8.329999999999984,53.79,91.48646000000001,224.63,145.57,42.17,63.3875,55.75,18.025,224.63,重度污染,西安市
937,7.1299999999999955,57.67,89.50122,229.63,148.985,45.87,69.1,59.0,16.995,229.63,重度污染,西安市
938,6.449999999999989,61.69,88.98007000000001,243.81,159.625,43.29,73.35,65.25,15.495,243.81,重度污染,西安市
939,6.569999999999993,62.9,89.48008999999999,247.46,160.98,38.79,70.6875,67.25,15.82,247.46,重度污染,西安市
940,4.639999999999986,71.69,87.64245,245.13,157.52,34.47,64.80000000000001,67.25,17.04,245.13,重度污染,西安市
941,2.519999999999982,80.11,85.39295,246.67,155.155,31.99,59.4625,68.25,17.935,246.67,重度污染,西安市
942,8.470000000000027,50.55,94.31759,215.75,125.035,48.1,56.1125,49.75,20.1,215.75,重度污染,西安市
943,9.060000000000002,51.81,95.94027,230.58,135.265,52.225,57.6875,57.49999999999999,19.24,230.58,重度污染,西安市
944,9.220000000000027,53.01,96.30323,239.15,141.54000000000002,54.755,58.55,65.0,18.54,239.15,重度污染,西安市
945,9.850000000000023,52.36,96.89377,258.37,154.23,60.74,67.75,75.0,16.035,258.37,重度污染,西安市
946,10.420000000000016,51.58,97.43378999999999,279.4,168.685,68.525,81.3125,85.25,13.35,279.4,重度污染,西安市
947,10.180000000000007,52.23,96.28495,298.12,184.95,67.33500000000001,82.1125,92.0,13.695,298.12,重度污染,西安市
948,9.75,53.51,94.76005,304.78,196.385,56.755,99.7375,91.25,11.635,304.78,严重污染,西安市
949,9.360000000000014,55.55,94.31058999999999,300.59000000000003,193.985,52.075,91.6125,89.5,12.41,300.59000000000003,严重污染,西安市
950,7.170000000000016,62.82,91.50760000000001,278.82,178.225,43.72,76.0,80.75,15.33,278.82,重度污染,西安市
951,2.8100000000000023,78.59,85.56291999999999,268.79,168.43,37.97,65.0875,77.75,17.335,268.79,重度污染,西安市
952,1.920000000000016,80.34,83.94347,266.42,163.955,34.79,60.4,78.0,18.45,266.42,重度污染,西安市
953,10.019999999999982,53.64,97.4145,303.13,175.065,73.455,101.915,101.6,11.925,303.13,严重污染,西安市
954,10.120000000000005,53.87,96.78216,327.24,198.57,63.84,103.14,102.4,13.445,327.24,严重污染,西安市
955,9.329999999999984,56.19,94.91357,321.64,202.2142857142857,54.44,100.915,100.65,12.47,321.64,严重污染,西安市
956,8.339999999999975,58.73,92.96011999999999,301.66,189.67,47.9,83.8875,92.25,14.18,301.66,严重污染,西安市
957,5.850000000000023,65.56,88.74766000000001,282.7,175.81,40.38,69.3125,84.75,16.365,282.7,重度污染,西安市
958,9.54000000000002,56.61,97.397,331.49,185.72,74.55,96.075,106.65,14.07,331.49,严重污染,西安市
959,9.180000000000007,57.73,96.43158,330.18,193.515,62.995,100.03,105.5,16.205,330.18,严重污染,西安市
960,9.029999999999973,57.63,95.35484,324.05,195.335,55.525,96.0375,103.85,16.685,324.05,严重污染,西安市
961,9.100000000000023,57.91,97.27832000000001,322.37,181.045,66.625,85.36250000000001,106.65,17.22,322.37,严重污染,西安市
962,8.970000000000027,59.69,97.59171,323.91,186.47,62.26,83.2625,106.6,18.28,323.91,严重污染,西安市
963,8.95999999999998,60.12,97.50132,320.42,188.18,58.92,78.875,106.15,19.08,320.42,严重污染,西安市
964,8.810000000000002,59.98,97.14036,320.24,185.025,57.865,74.0875,106.55,19.645,320.24,严重污染,西安市
965,8.79000000000002,61.63,97.59391000000001,324.19,189.76,56.04,71.3,106.6,19.73,324.19,严重污染,西安市
966,-8.319999999999993,41.69,77.04291,47.2,34.86,8.28,9.9625,13.25,23.77,47.2,优,西安市
967,-7.889999999999986,39.51,80.01884,59.95,44.47,10.56,11.8125,17.5,22.185,59.95,良,西安市
968,-7.910000000000025,41.04,82.85255000000001,83.275,56.1,13.88,14.0625,25.0,20.245,83.275,良,西安市
969,-9.310000000000002,43.68,81.28723,76.0,53.99,12.58,11.775,22.5,20.4,76.0,良,西安市
970,-11.879999999999995,51.52,74.44876,52.712500000000006,38.42,9.1,10.8875,15.0,21.96,52.712500000000006,良,西安市
971,-8.439999999999998,40.52,79.88848,69.0625,50.555,12.96,13.075,21.0,21.67,69.0625,良,西安市
972,-6.410000000000025,37.7,84.87977000000001,102.6125,63.56,18.29,15.625,31.75,20.215,102.6125,轻度污染,西安市
973,-7.029999999999973,39.46,84.98805,100.5,63.58,17.86,12.9125,29.75,20.585,100.5,轻度污染,西安市
974,-6.980000000000018,38.98,85.12437,98.8875,62.99,17.93,11.0625,28.5,20.97,98.8875,良,西安市
975,-6.529999999999973,38.67,86.0608,103.3375,65.655,18.96,11.05,28.75,20.78,103.3375,轻度污染,西安市
976,-7.579999999999984,39.94,84.33788,97.4375,64.53999999999999,18.69,11.525,27.0,20.34,97.4375,良,西安市
977,-8.180000000000007,39.67,83.07777,91.8375,63.255,18.79,12.1,25.75,20.395,91.8375,良,西安市
978,-3.829999999999984,32.73,89.01751,143.97500000000002,80.375,27.07,20.012500000000003,45.25,20.25,143.97500000000002,轻度污染,西安市
979,-2.5,31.36,91.75516999999999,179.00000000000003,93.325,30.01,17.9875,51.74999999999999,20.52,179.00000000000003,中度污染,西安市
980,-2.420000000000016,31.38,92.00273,188.4714285714286,96.23,30.24,14.9875,51.74999999999999,21.295,188.4714285714286,中度污染,西安市
981,-2.069999999999993,31.0,92.62666,207.35,106.895,34.26,16.9625,55.50000000000001,21.085,207.35,重度污染,西安市
982,-2.4700000000000273,31.37,92.32102,210.11,114.425,41.88,22.5375,57.75,20.685,210.11,重度污染,西安市
983,-3.920000000000016,33.61,90.23122000000001,206.04,119.875,51.035,32.1875,59.5,20.57,206.04,重度污染,西安市
984,-4.269999999999982,34.19,89.67397,208.16,127.295,50.855,39.587500000000006,61.0,19.81,208.16,重度污染,西安市
985,-4.139999999999986,34.48,90.19635000000001,203.19,128.06,47.12,42.675,59.25,19.605,203.19,重度污染,西安市
986,-6.110000000000014,40.32,88.25393,185.28571428571428,120.875,42.07,42.3,54.5,20.22,185.28571428571428,中度污染,西安市
987,-7.519999999999982,44.29,85.87192999999999,181.2857142857143,119.63,38.77,44.712500000000006,53.25,19.8,181.2857142857143,中度污染,西安市
988,-0.18000000000000682,27.2,95.25461999999999,195.6428571428571,99.81,31.19,21.887500000000003,56.00000000000001,17.67,195.6428571428571,中度污染,西安市
989,0.5799999999999841,27.54,96.95277,249.99,127.78,35.98,19.8875,70.0,18.27,249.99,重度污染,西安市
990,0.6899999999999977,27.84,97.33509,276.53,142.32,37.53,17.35,74.75,19.405,276.53,重度污染,西安市
991,1.0400000000000205,27.87,97.95725999999999,305.09000000000003,163.53,46.26,23.55,81.25,19.64,305.09000000000003,严重污染,西安市
992,1.2200000000000273,27.45,98.53378,313.31,178.335,55.835,43.6,85.75,18.165,313.31,严重污染,西安市
993,0.38999999999998636,28.14,97.34094,302.48,182.47,61.555,71.7875,86.5,15.835,302.48,严重污染,西安市
994,-0.5400000000000205,29.25,95.74666,291.5,184.88,60.62,83.2875,84.75,15.53,291.5,重度污染,西安市
995,-1.1499999999999773,31.34,95.27338,277.37,183.74,57.275,86.2375,81.25,16.485,277.37,重度污染,西安市
996,-3.5,36.12,92.31981,243.35,162.37,52.92,69.0,71.25,20.24,243.35,重度污染,西安市
997,-7.269999999999982,44.25,86.06294,229.65,153.63,50.895,66.98750000000001,67.5,21.55,229.65,重度污染,西安市
998,-6.850000000000023,38.54,84.34921,212.34,139.825,44.43,61.6,59.75,21.095,212.34,重度污染,西安市
999,0.7400000000000091,28.96,98.51988,364.87,284.1571428571429,73.65,104.05,102.2,8.235,364.87,严重污染,西安市
1000,0.3299999999999841,29.7,97.86076,350.04,287.20000000000005,73.41,113.71,101.0,8.98,350.04,严重污染,西安市
1001,-0.9700000000000273,31.84,95.89686999999999,302.89,214.0142857142857,65.33,116.91,90.25,12.28,302.89,严重污染,西安市
1002,-2.329999999999984,34.17,93.84969,264.63,179.795,57.015,103.055,78.0,17.675,264.63,重度污染,西安市
1003,-4.860000000000014,38.87,89.42415,246.28,166.465,53.675,89.8625,71.75,20.905,246.28,重度污染,西安市
1004,0.2599999999999909,31.75,98.49413,368.07,306.8875,79.33500000000001,107.91,103.0,5.445,368.07,严重污染,西安市
1005,-0.05000000000001137,30.84,97.47379,317.22,237.3857142857143,70.515,121.825,96.25,8.39,317.22,严重污染,西安市
1006,-0.4900000000000091,30.87,96.34377,277.13,188.54,61.96,117.665,82.5,13.07,277.13,重度污染,西安市
1007,0.36000000000001364,31.61,98.36372999999999,302.95,181.145,57.38,72.1,81.75,10.02,302.95,严重污染,西安市
1008,0.36000000000001364,31.32,98.68186,299.74,188.24,61.55,99.8875,84.75,10.38,299.74,重度污染,西安市
1009,0.5,30.21,98.58242,283.96000000000004,185.465,62.64,107.985,83.0,12.44,283.96000000000004,重度污染,西安市
1010,0.35000000000002274,31.04,98.20757,241.9,141.84,53.32,43.575,61.5,14.485,241.9,重度污染,西安市
1011,0.35000000000002274,32.07,98.67714,254.79,155.405,58.205,66.1125,68.0,14.385,254.79,重度污染,西安市
1012,-6.050000000000011,47.94,77.20533999999999,75.11250000000001,59.39,14.2,5.9375,17.25,34.04,75.11250000000001,良,西安市
1013,-4.5400000000000205,44.94,80.14416,77.48750000000001,61.44,15.11,7.2875,19.5,31.735,77.48750000000001,良,西安市
1014,-3.819999999999993,44.34,82.93867999999999,84.6875,65.91,16.49,9.4375,22.75,30.82,84.6875,良,西安市
1015,-5.2099999999999795,47.9,81.39628,82.3625,64.85,15.78,8.887500000000001,23.25,31.325,82.3625,良,西安市
1016,-8.569999999999993,51.14,74.62016,74.5875,59.335,13.98,6.637499999999999,17.75,33.335,74.5875,良,西安市
1017,-4.8799999999999955,43.6,79.99514,79.5625,63.305,16.13,8.3375,21.0,30.775,79.5625,良,西安市
1018,-2.430000000000007,40.09,84.92461,91.2375,70.375,18.48,10.8375,25.5,29.51,91.2375,良,西安市
1019,-2.7799999999999727,41.66,85.03300999999999,92.1125,71.125,18.23,10.175,26.75,29.52,92.1125,良,西安市
1020,-2.759999999999991,41.26,85.17309,89.9625,70.44,18.04,9.4,27.0,29.315,89.9625,良,西安市
1021,-2.3600000000000136,40.68,86.10174,89.05,70.735,18.37,10.075,27.750000000000004,28.73,89.05,良,西安市
1022,-3.6299999999999955,41.62,84.40534,82.6375,66.92,17.29,9.9125,26.5,28.3,82.6375,良,西安市
1023,-4.3700000000000045,41.48,83.15788,77.1125,63.92,16.62,10.2125,25.75,28.105,77.1125,良,西安市
1024,0.2300000000000182,34.22,88.99601,108.525,83.78999999999999,24.52,16.200000000000003,33.5,28.17,108.525,轻度污染,西安市
1025,1.6399999999999864,32.18,91.69328,125.325,94.815,27.19,17.5125,40.0,27.62,125.325,轻度污染,西安市
1026,1.6899999999999977,32.26,91.94282000000001,133.825,100.74,28.39,18.5125,43.5,27.13,133.825,轻度污染,西安市
1027,1.9700000000000273,31.8,92.56241,146.53750000000002,110.435,31.89,26.475,50.24999999999999,24.965,146.53750000000002,轻度污染,西安市
1028,1.579999999999984,32.01,92.26576,152.68571428571428,115.68,37.29,36.0125,56.49999999999999,22.84,152.68571428571428,中度污染,西安市
1029,0.13999999999998636,34.08,90.2087,151.32857142857145,115.7,44.14,43.2875,60.75,22.04,151.32857142857145,中度污染,西安市
1030,-0.18999999999999773,34.46,89.65582,153.9142857142857,117.045,42.53,43.6375,61.75000000000001,21.445,153.9142857142857,中度污染,西安市
1031,0.060000000000002274,34.05,90.16817999999999,149.175,113.14,37.51,39.025,57.25,21.955,149.175,轻度污染,西安市
1032,-1.8799999999999955,39.33,88.25686999999999,143.0125,108.185,35.01,31.85,53.0,22.585,143.0125,轻度污染,西安市
1033,-3.6399999999999864,44.78,85.90272,132.1375,101.6,32.46,28.325,49.0,23.09,132.1375,轻度污染,西安市
1034,3.8999999999999773,27.54,95.13103,139.675,103.695,26.81,25.625,41.25,23.435,139.675,轻度污染,西安市
1035,4.6200000000000045,27.12,96.80650999999999,164.31428571428572,118.865,30.89,28.9125,49.0,23.145,164.31428571428572,中度污染,西安市
1036,4.639999999999986,27.81,97.18956,180.57142857142856,128.9,33.69,31.775,54.25,22.985,180.57142857142856,中度污染,西安市
1037,4.920000000000016,28.05,97.80532000000001,201.07,142.29500000000002,40.39,40.6375,62.5,21.615,201.07,重度污染,西安市
1038,5.110000000000014,28.27,98.37262,216.75,156.705,51.43,56.150000000000006,74.25,19.305,216.75,重度污染,西安市
1039,4.269999999999982,29.78,97.19852,224.79,164.805,58.1,69.7625,85.25,17.935,224.79,重度污染,西安市
1040,3.3100000000000023,31.05,95.62577999999999,220.8,162.415,57.45,73.4375,84.5,18.58,220.8,重度污染,西安市
1041,2.8100000000000023,32.35,95.15917999999999,213.4,155.625,54.33,69.425,79.25,19.935,213.4,重度污染,西安市
1042,0.44999999999998863,37.44,92.25919999999999,193.9,140.445,50.685,60.2375,70.0,21.085,193.9,中度污染,西安市
1043,-3.75,47.6,86.09461,183.04285714285717,133.45,49.57,49.65,66.0,21.315,183.04285714285717,中度污染,西安市
1044,-4.019999999999982,45.42,84.38781,158.18571428571428,117.355,43.51,38.5875,56.75,22.11,158.18571428571428,中度污染,西安市
1045,4.910000000000025,27.71,98.35010000000001,243.76,171.815,62.855,79.6125,84.5,15.075,243.76,重度污染,西安市
1046,4.259999999999991,30.36,97.70183999999999,244.71,176.5,67.25999999999999,100.38,88.5,15.295,244.71,重度污染,西安市
1047,2.8000000000000114,33.61,95.77227,232.09,167.69,63.835,99.075,82.5,17.645,232.09,重度污染,西安市
1048,1.4300000000000068,36.64,93.76212,214.85,155.87,57.83,79.9,76.5,19.095,214.85,重度污染,西安市
1049,-1.1999999999999886,41.33,89.40861,200.39,143.08499999999998,54.02,59.5,70.0,19.765,200.39,重度污染,西安市
1050,4.490000000000009,28.33,98.31491,250.26,171.925,81.91,101.35,89.25,11.73,250.26,重度污染,西安市
1051,3.7099999999999795,31.3,97.31734,240.91,168.975,76.595,107.225,85.0,14.07,240.91,重度污染,西安市
1052,3.160000000000025,33.44,96.21002,227.12,161.935,69.1,98.9125,80.0,16.58,227.12,重度污染,西安市
1053,4.310000000000002,28.26,98.18244,227.85,149.10500000000002,63.97,68.0,72.5,15.115,227.85,重度污染,西安市
1054,4.170000000000016,29.87,98.50041999999999,233.76,158.335,69.38,92.2875,77.75,15.615,233.76,重度污染,西安市
1055,4.230000000000018,31.19,98.40666,231.45,159.72,69.7,95.3,78.5,16.86,231.45,重度污染,西安市
1056,3.6999999999999886,32.06,98.03751,235.79,152.175,66.88,55.1375,73.25,17.46,235.79,重度污染,西安市
1057,3.75,33.18,98.50505,244.1,162.52,71.84,80.64999999999999,79.75,17.04,244.1,重度污染,西安市
1058,-3.480000000000018,42.2,76.77594,123.4375,76.285,21.96,4.1125,29.75,34.185,123.4375,轻度污染,西安市
1059,-1.410000000000025,38.46,79.65563,131.6375,80.22,23.14,6.35,34.0,33.12,131.6375,轻度污染,西安市
1060,-0.3299999999999841,40.1,82.39195,140.35,85.85499999999999,25.43,10.65,39.0,31.52,140.35,轻度污染,西安市
1061,-1.3199999999999932,44.58,80.87844,141.725,86.65,25.61,11.6375,42.5,30.96,141.725,轻度污染,西安市
1062,-4.649999999999977,38.79,74.2118,126.8125,78.565,23.0,5.225,32.0,33.565,126.8125,轻度污染,西安市
1063,-1.509999999999991,37.15,79.49723,142.58749999999998,87.25,26.5,11.05,38.5,31.85,142.58749999999998,轻度污染,西安市
1064,0.5500000000000114,38.21,84.33577000000001,166.20000000000002,101.525,33.36,23.9625,47.5,28.94,166.20000000000002,中度污染,西安市
1065,0.29000000000002046,41.29,84.43808,171.34285714285716,106.145,36.47,29.7125,52.25,27.58,171.34285714285716,中度污染,西安市
1066,0.339999999999975,41.89,84.57802000000001,177.28571428571428,109.6,39.77,35.575,55.75,26.7,177.28571428571428,中度污染,西安市
1067,0.7599999999999909,41.8,85.49837,186.05714285714288,114.645,44.61,43.4875,59.75,25.69,186.05714285714288,中度污染,西安市
1068,-0.060000000000002274,43.11,83.84394999999999,181.3428571428572,112.515,43.64,43.6125,60.5,25.61,181.3428571428572,中度污染,西安市
1069,-0.6800000000000068,43.37,82.63008,171.11428571428573,106.29,36.93,37.2125,58.25,26.375,171.11428571428573,中度污染,西安市
1070,2.079999999999984,36.44,88.344,221.92,136.84,49.45,45.4125,65.5,24.365,221.92,重度污染,西安市
1071,3.2900000000000205,35.74,91.00394,232.66,147.54000000000002,52.895,55.7,71.5,22.085,232.66,重度污染,西安市
1072,3.4599999999999795,36.39,91.24822999999999,241.68,155.03,56.635000000000005,59.8125,76.75,20.92,241.68,重度污染,西安市
1073,3.8100000000000023,36.38,91.86009,258.07,166.99,62.36,60.1,85.5,18.745,258.07,重度污染,西安市
1074,3.75,36.66,91.5651,262.83000000000004,169.725,65.625,62.8875,91.25,17.71,262.83000000000004,重度污染,西安市
1075,2.740000000000009,38.27,89.54466000000001,247.94,158.78,62.105,70.025,88.5,18.575,247.94,重度污染,西安市
1076,2.4499999999999886,38.6,89.01402,234.5,148.88,54.19,70.8625,83.0,19.39,234.5,重度污染,西安市
1077,2.759999999999991,37.92,89.52364999999999,204.7,125.47,41.29,51.55,69.25,22.41,204.7,重度污染,西安市
1078,1.490000000000009,40.63,87.64791000000001,186.1428571428572,115.395,35.66,41.1875,62.5,24.375,186.1428571428572,中度污染,西安市
1079,0.3299999999999841,42.25,85.36652000000001,174.5857142857143,109.47,30.58,35.5625,58.25,25.05,174.5857142857143,中度污染,西安市
1080,4.680000000000007,31.91,94.40732000000001,246.42,151.81,52.72,59.900000000000006,74.0,17.49,246.42,重度污染,西安市
1081,5.319999999999993,31.76,96.06761,266.75,163.83,57.81,61.3625,83.25,15.825,266.75,重度污染,西安市
1082,5.5,32.3,96.44355999999999,281.96000000000004,174.91,63.48,59.75,91.25,14.705,281.96000000000004,重度污染,西安市
1083,5.819999999999993,32.65,97.05233,301.29,190.335,71.60499999999999,56.8625,100.45,12.515,301.29,严重污染,西安市
1084,6.189999999999998,32.5,97.61067,315.19,209.95714285714288,77.985,63.9875,102.25,10.735,315.19,严重污染,西安市
1085,5.769999999999982,33.22,96.44996,315.69,216.1,76.58,79.9,102.8,10.52,315.69,严重污染,西安市
1086,5.149999999999977,34.24,94.90458,292.07,187.63,66.8,97.4875,100.85,12.195,292.07,重度污染,西安市
1087,5.069999999999993,34.27,94.44189999999999,250.96,157.615,55.705,80.6625,86.5,16.15,250.96,重度污染,西安市
1088,3.660000000000025,36.8,91.57261,217.91,134.14499999999998,50.275,58.375,72.25,20.465,217.91,重度污染,西安市
1089,0.30000000000001137,42.38,85.53567,207.63,126.82,45.41,51.125,67.25,22.0,207.63,重度污染,西安市
1090,-0.2400000000000091,40.89,83.90789,191.74285714285716,118.71,36.53,42.5125,61.75000000000001,23.19,191.74285714285716,中度污染,西安市
1091,5.339999999999975,32.9,97.60516,334.21,275.61428571428576,84.60499999999999,97.475,103.1,6.875,334.21,严重污染,西安市
1092,5.329999999999984,33.98,96.96294999999999,310.17,214.55714285714285,76.39500000000001,110.92,101.15,9.015,310.17,严重污染,西安市
1093,4.800000000000011,34.15,95.05114,268.74,170.99,65.785,104.535,90.5,12.615,268.74,重度污染,西安市
1094,4.079999999999984,35.28,93.06141000000001,239.23,147.17000000000002,60.295,73.275,80.0,15.92,239.23,重度污染,西安市
1095,2.170000000000016,37.95,88.77995,222.46,135.035,56.63,62.1625,73.0,18.425,222.46,重度污染,西安市
1096,4.7099999999999795,33.96,97.58874,328.65,234.48571428571427,83.555,105.65,101.75,7.975,328.65,严重污染,西安市
1097,4.899999999999977,33.25,96.59362,289.13,184.29,75.49000000000001,111.17,96.5,10.105,289.13,重度污染,西安市
1098,4.839999999999975,32.92,95.49542,257.81,159.41,71.91,100.4,87.25,12.48,257.81,重度污染,西安市
1099,4.5400000000000205,32.21,97.47208,299.4,186.065,75.47999999999999,95.6875,98.75,10.855,299.4,重度污染,西安市
1100,4.800000000000011,32.46,97.78205,289.34000000000003,182.445,78.515,100.885,96.25,11.24,289.34000000000003,重度污染,西安市
1101,5.189999999999998,31.82,97.68546,273.02,170.82,80.185,101.005,92.75,11.615,273.02,重度污染,西安市
1102,4.730000000000018,29.96,97.32916,260.24,159.035,79.60499999999999,61.3,89.25,13.365,260.24,重度污染,西安市
1103,4.779999999999973,31.09,97.78784,261.22,162.8,87.175,72.9,91.25,12.735,261.22,重度污染,西安市
1104,-0.7799999999999727,61.47,77.10247,83.3375,57.515,21.62,3.2750000000000004,16.25,34.32,83.3375,良,西安市
1105,1.6800000000000068,54.38,79.95058999999999,89.5875,59.405,21.9,3.85,18.0,33.865,89.5875,良,西安市
1106,3.0600000000000023,53.31,82.65825,98.6125,62.36,22.55,5.15,20.5,33.645,98.6125,良,西安市
1107,1.9499999999999886,55.97,81.16258,104.625,64.03999999999999,22.66,6.2875000000000005,22.0,33.7,104.625,轻度污染,西安市
1108,-2.1399999999999864,60.08,74.53783,81.625,56.64,21.49,3.05,16.25,34.765,81.625,良,西安市
1109,2.180000000000007,49.61,79.77997,88.3,58.675,21.74,3.8125,18.0,33.84,88.3,良,西安市
1110,4.920000000000016,47.01,84.56384,104.825,64.78999999999999,24.1,7.55,22.0,32.585,104.825,轻度污染,西安市
1111,4.7099999999999795,48.7,84.67000999999999,130.1125,75.745,33.23,16.475,28.75,31.635,130.1125,轻度污染,西安市
1112,4.769999999999982,48.5,84.80948,148.35000000000002,83.185,40.41,22.6875,33.25,31.005,148.35000000000002,轻度污染,西安市
1113,5.149999999999977,47.65,85.71829,152.27142857142857,83.465,38.2,22.3,33.25,30.96,152.27142857142857,中度污染,西安市
1114,3.920000000000016,48.68,84.08888,152.07142857142858,82.34,33.15,19.2875,32.0,30.95,152.07142857142858,中度污染,西安市
1115,3.2799999999999727,47.79,82.89477000000001,150.25714285714287,80.735,27.37,15.0375,30.5,31.33,150.25714285714287,中度污染,西安市
1116,5.930000000000007,47.91,88.53049,206.11,109.68,57.14,48.9,46.0,28.855,206.11,重度污染,西安市
1117,7.029999999999973,46.05,91.15702,241.04,129.31,66.14500000000001,74.025,59.0,26.335,241.04,重度污染,西安市
1118,7.170000000000016,45.45,91.39897,243.58,130.04000000000002,68.545,77.30000000000001,62.5,25.27,243.58,重度污染,西安市
1119,7.649999999999977,43.48,92.00058,254.78,136.3,71.075,88.9125,68.25,22.61,254.78,重度污染,西安市
1120,7.970000000000027,41.17,91.70491,257.76,138.065,72.005,94.4625,70.0,21.055,257.76,重度污染,西安市
1121,7.2099999999999795,41.26,89.71227,241.11,126.505,63.75,75.875,61.25,23.42,241.11,重度污染,西安市
1122,6.980000000000018,40.92,89.19052,231.03,120.125,52.95,60.1625,55.75,25.22,231.03,重度污染,西安市
1123,7.410000000000025,39.31,89.69214,208.8,106.945,37.56,40.025000000000006,46.25,28.21,208.8,重度污染,西安市
1124,6.1299999999999955,41.21,87.85337,189.3571428571429,96.83,29.53,26.4125,40.0,30.68,189.3571428571429,中度污染,西安市
1125,4.240000000000009,45.92,85.62732000000001,190.92857142857144,98.325,29.65,26.7,42.5,30.91,190.92857142857144,中度污染,西安市
1126,7.850000000000023,45.11,94.52734,279.34000000000003,153.245,67.67,92.3625,79.25,22.54,279.34000000000003,重度污染,西安市
1127,8.350000000000023,43.97,96.16692,296.2,162.82,73.535,100.155,92.5,19.88,296.2,重度污染,西安市
1128,8.550000000000011,42.76,96.53994999999999,305.87,169.795,79.775,100.9,100.3,18.065,305.87,严重污染,西安市
1129,8.819999999999993,41.5,97.14304,326.63,184.955,88.83,101.755,102.95,15.58,326.63,严重污染,西安市
1130,9.300000000000011,39.81,97.69139999999999,352.89,211.1,97.3,103.85,105.7,13.435,352.89,严重污染,西安市
1131,9.259999999999991,39.29,96.5407,353.84,211.8571428571429,91.335,104.92,104.85,14.165,353.84,严重污染,西安市
1132,9.050000000000011,39.29,95.01059,311.44,172.945,68.78999999999999,100.33,97.5,16.84,311.44,严重污染,西安市
1133,9.360000000000014,37.82,94.54505,265.35,142.60500000000002,52.765,74.07499999999999,72.5,22.575,265.35,重度污染,西安市
1134,8.230000000000018,38.49,91.71438,221.86,116.32,39.67,45.962500000000006,53.5,28.515,221.86,重度污染,西安市
1135,4.589999999999975,44.8,85.78046,209.08,109.2,33.28,35.3,49.75,31.015,209.08,重度污染,西安市
1136,3.259999999999991,48.19,84.19376,208.05,109.265,33.37,33.625,51.5,30.135,208.05,重度污染,西安市
1137,8.839999999999975,38.91,97.68625,353.08,233.3428571428571,95.26,103.885,108.65,11.91,353.08,严重污染,西安市
1138,8.930000000000007,39.85,97.05086999999999,328.59,194.915,78.935,103.125,104.1,14.62,328.59,严重污染,西安市
1139,8.800000000000011,38.88,95.16132,277.77,156.375,58.455,94.45,86.5,19.715,277.77,重度污染,西安市
1140,8.45999999999998,38.51,93.19081,243.85,132.005,50.355,63.55,68.5,24.795,243.85,重度污染,西安市
1141,6.6299999999999955,40.32,88.96884,227.27,122.505,45.32,50.5,63.75,27.485,227.27,重度污染,西安市
1142,8.089999999999975,40.87,97.67648,318.89,192.405,83.315,89.7875,105.95,14.575,318.89,严重污染,西安市
